Division,District,Upazila,Area (km²),Population,Pop. Density (/km²),Urban Pop. %,Main Economic Activity,Literacy Rate (%),Primary Schools,Secondary Schools,Colleges/Univ.,Madrasas,Net Enrolment Rate (%),District Hospitals,Upazila Health Complexes,Community Clinics,Registered Doctors,Nurses/Midwives,Immunisation Coverage (%),MMR (per 100k live births),Paved Road (% of total),Total Road Length (km),Electricity Access (%),Internet Penetration (%),Mobile Coverage (%),Bank Branches,Weekly Markets (Haats),Cultivable Land (%),Irrigated Land (%),Rice,Jute,Wheat,Vegetables,Fisheries,Tea,Agri Households (%),Safe Water Access (%),Improved Sanitation (%),Arsenic Risk Level,Surface Water Dependency,Water Treatment Plants,Open Defecation (%),Flood Risk,Cyclone Risk,Drought Risk,Riverbank Erosion,Climate Vulnerability,Disaster Mgmt (UDMCs),Cyclone Shelters,No. of Unions,Pourashava (Municipality),Pourashava Wards,Parliamentary Constituency,Land Registration Offices,Police Stations/Outposts,Poverty Rate (%),HDI Index,Remittance Dependency,NGO Presence (count),Microfinance Institutions,Food Security Level,Labour Force (est.),Unemployment Rate (%),Agriculture Workers (%),Industry Workers (%),Service Workers (%),RMG Presence,Informal Economy (%),Child Labour (%),Overseas Migration,Sex Ratio (F per 100M),Child Marriage Rate (%),Women's Education (%),Female Labour Force (%),Women in Local Govt (%),Skilled Birth Attendance (%),Girls in School (%),GBV Support Centre,Highway Length (km),Railway Station,River/Launch Port,Ferry Service,Airport/Airstrip,Bus Terminal,Major Bridges,Key River(s),Nearest Seaport,Avg. Household Size,Pucca Housing (%),Semi-Pucca Housing (%),Kutcha Housing (%),Overcrowding (%),TV Ownership (%),Mobile Phone Ownership (%),Primary Cooking Fuel,Avg. Rooms per HH,Muslim (%),Hindu (%),Buddhist (%),Christian & Other (%),Ethnic/Indigenous Groups,Primary Language(s),Smartphone Users (%),Mobile Financial Services (%),E-Commerce Activity,Digital Service Centres,Internet Cafes,Online Banking Users (%),Registered Freelancers,4G Coverage,MFS Agent Points
Rangpur,Dinajpur,Khansama,198.32,178000,898,14,Agriculture,55.4,75,21,5,11,73.2,2,3,9,49,111,82.7,308,55,192.3,52.5,35.6,78.9,5,10,62.0,64.7,Yes,Some,Yes,Yes,Some,No,56.5,76.5,70.0,Medium,Yes,0,5.7,Medium,Low,High,High,Medium,Partial,8,9,0,,Constituency 406,1,2,30.6,0.526,Low,9,9,Medium,91418,7.0,37.4,7.2,55.4,No,74.4,6.9,Low,101.2,45.1,74.7,39.2,28.9,74.7,53.2,No,43.4,No,No,Yes,No,Partial,3,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.02,31.1,27.1,41.8,52.6,53.1,71.3,Biomass/Wood,2.2,93.5,11.9,0.7,0.0,Bengali,Bengali (Standard),45.1,53.9,Low,1,0,25.2,3,Limited,42
Rangpur,Dinajpur,Nawabganj,337.36,248000,736,15,Agriculture,61.1,106,29,5,16,74.1,3,4,11,74,164,78.7,284,37,488.4,61.3,35.5,80.3,7,19,59.9,37.4,Yes,Some,Yes,Yes,Some,No,57.0,68.1,56.8,Medium,Some,0,10.1,Medium,Low,High,High,Medium,UDMCs,14,15,1,12.0,Constituency 407,2,3,36.4,0.543,Low,16,9,Low,121233,6.2,47.6,7.3,45.1,No,80.6,6.9,Low,103.5,40.8,45.8,22.1,25.9,72.2,50.1,No,36.8,No,No,No,No,Yes,4,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.65,15.5,29.9,54.6,44.5,41.1,68.0,Biomass/Wood,3.6,92.8,6.3,0.5,0.3,Bengali,Bengali (Standard),31.8,60.3,Low,2,0,8.7,12,Limited,67
Rangpur,Dinajpur,Parbatipur,348.3,298000,856,22,"Agriculture, Railway",63.5,127,40,7,16,79.0,3,6,14,106,222,81.3,258,61,523.1,66.7,24.7,76.4,9,17,67.5,28.5,Yes,Some,Yes,Yes,Some,No,47.5,66.2,78.9,Low,Some,0,11.4,Medium,Low,High,High,Medium,UDMCs,12,13,1,18.0,Constituency 408,2,3,33.6,0.568,Low,23,16,Medium,142897,5.1,46.1,21.2,32.7,Some,77.2,7.7,Low,103.6,41.0,57.6,40.0,40.8,76.5,50.3,Partial,19.1,No,No,No,No,Yes,5,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.42,39.0,42.1,18.9,32.5,51.5,80.8,Biomass/Wood,2.4,86.9,8.7,0.5,3.8,Bengali,Bengali (Standard),37.5,56.9,Low,4,7,28.6,48,Partial,84
Rangpur,Gaibandha,Fulchhari,324.2,218000,672,13,Agriculture,65.2,95,26,6,11,79.0,3,5,9,89,142,90.4,309,30,744.1,58.8,30.1,84.1,8,14,52.4,54.5,Yes,Some,Yes,Yes,Some,No,53.2,66.4,51.7,Low,Yes,0,9.3,Medium,Low,High,High,Medium,UDMCs,6,13,0,,Constituency 409,2,3,30.7,0.531,Medium,13,10,Medium,104017,4.4,45.2,5.5,49.3,No,79.0,8.3,Medium,95.1,37.6,60.6,41.7,32.7,60.2,51.4,No,19.9,No,Yes,No,No,Yes,5,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.37,22.2,41.1,36.7,34.1,49.0,73.4,Biomass/Wood,2.5,87.4,7.8,0.8,3.9,Bengali,Bengali (Standard),32.6,60.2,Low,3,0,28.9,5,Limited,62
Rangpur,Gaibandha,Gaibandha Sadar,387.42,468000,1208,38,"Trade, Agriculture",62.7,214,51,13,34,69.6,6,7,22,174,311,88.2,230,39,902.8,67.4,44.7,82.4,17,35,51.0,36.1,Yes,Some,Yes,Yes,Some,No,44.8,83.6,67.5,Medium,Yes,1,4.1,Medium,Low,High,High,Medium,UDMCs,28,17,1,12.0,Constituency 410,2,5,26.9,0.573,Low,44,24,Medium,242461,7.0,38.8,16.7,44.5,Some,78.9,8.4,Medium,95.8,35.8,58.5,40.9,25.5,71.2,48.5,Yes,15.9,No,No,Yes,No,Yes,7,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,3.62,33.7,29.1,37.2,24.7,43.4,76.8,LPG/Biomass,2.8,88.7,12.2,0.8,0.0,Bengali,Bengali (Standard),45.6,49.7,Medium,5,11,32.2,22,Partial,114
Rangpur,Gaibandha,Gobindaganj,491.94,498000,1012,20,"Agriculture, Industry",56.5,196,59,14,32,92.2,6,10,23,212,337,84.7,287,46,673.8,66.8,59.3,72.0,14,39,62.0,15.0,Yes,Some,Yes,Yes,Some,No,49.2,82.9,63.7,Low,Yes,1,9.6,Medium,Low,High,High,Medium,UDMCs,35,21,0,,Constituency 411,3,5,29.2,0.534,Medium,32,17,Medium,246450,4.3,56.6,12.4,31.0,No,67.8,8.0,Low,96.3,35.9,58.4,29.7,31.5,75.2,54.2,Partial,49.3,No,No,No,No,Yes,10,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.85,19.7,34.9,45.4,22.5,53.8,69.1,Biomass/Wood,2.9,92.0,12.6,0.4,0.0,Bengali,Bengali (Standard),46.4,68.8,Low,6,12,32.3,20,Partial,87
Rangpur,Gaibandha,Palashbari,238.44,248000,1040,16,Agriculture,67.3,91,33,6,15,73.3,3,4,11,101,147,84.7,270,27,452.0,65.7,20.3,72.9,8,19,57.0,46.1,Yes,Some,Yes,Yes,Some,No,54.0,67.7,65.7,Medium,Some,1,6.7,Medium,Low,High,High,Medium,UDMCs,18,8,1,9.0,Constituency 412,1,3,29.9,0.568,Medium,21,9,Medium,121762,5.4,58.5,17.1,24.4,No,73.6,7.1,Low,96.1,44.3,56.5,32.5,36.7,54.7,51.7,Partial,18.6,No,No,No,No,Yes,5,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.78,19.1,35.6,45.3,38.8,55.8,73.9,Biomass/Wood,3.9,85.3,7.1,0.2,7.3,Bengali,Bengali (Standard),19.4,75.1,Low,3,7,24.2,26,Partial,45
Rangpur,Gaibandha,Sadullapur,311.04,298000,958,16,Agriculture,59.0,107,33,6,17,66.7,3,5,14,108,184,74.8,275,27,726.9,59.1,24.5,74.6,8,22,48.9,79.9,Yes,Some,Yes,Yes,Some,No,53.6,79.2,71.4,Low,Some,1,6.8,Medium,Low,High,High,Medium,UDMCs,21,11,1,9.0,Constituency 413,2,3,37.1,0.505,Medium,26,16,Low,146991,4.8,36.4,27.1,36.5,No,78.5,7.2,Low,100.4,43.5,50.6,34.5,32.0,68.2,49.2,Partial,43.5,Yes,No,No,No,Yes,6,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.61,37.1,36.1,26.8,37.5,40.2,77.1,Biomass/Wood,3.8,89.9,8.7,0.2,1.1,Bengali,Bengali (Standard),31.0,62.8,Low,3,4,22.4,18,Partial,53
Rangpur,Gaibandha,Saghata,368.26,248000,674,13,Agriculture,63.4,92,31,5,17,75.0,3,4,11,97,143,76.8,310,38,689.9,62.0,16.5,71.9,8,19,57.0,59.3,Yes,Some,Yes,Yes,Some,No,49.6,75.9,67.3,Medium,Some,1,5.9,Medium,Low,High,High,Medium,Partial,15,17,0,,Constituency 414,2,3,26.7,0.533,Low,18,14,Medium,124625,6.5,50.0,12.6,37.4,No,66.0,9.8,Low,95.3,43.1,57.4,19.3,34.0,74.9,53.1,No,27.5,No,Yes,No,No,Yes,7,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.96,27.5,24.7,47.8,31.8,49.7,73.9,Biomass/Wood,2.6,86.9,13.3,0.8,0.0,Bengali,Bengali (Standard),35.7,62.1,Low,2,0,17.2,19,Limited,68
Rangpur,Gaibandha,Sundarganj,491.34,398000,810,16,Agriculture,59.6,176,56,10,22,77.4,4,9,20,96,249,78.4,271,28,471.0,57.3,22.6,77.9,13,21,56.2,51.3,Yes,Some,Yes,Yes,Some,No,56.4,78.8,62.6,Low,Yes,1,9.7,Medium,Low,High,High,Medium,Partial,28,19,0,,Constituency 415,3,4,36.8,0.569,Medium,22,19,Low,197255,5.1,41.4,11.5,47.1,No,77.8,7.1,Low,100.2,36.2,54.3,37.9,33.8,66.1,49.3,Partial,12.2,No,No,No,No,Yes,9,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,3.96,21.1,35.4,43.5,34.0,61.3,77.1,Biomass/Wood,3.6,90.7,7.5,0.6,1.1,Bengali,Bengali (Standard),23.5,60.3,Low,4,8,22.0,9,Partial,99
Rangpur,Kurigram,Bhurungamari,386.64,298000,771,14,Agriculture,66.9,134,42,8,16,71.4,4,5,16,119,213,81.9,288,46,914.4,65.1,35.7,74.7,9,20,63.4,35.7,Yes,Some,Yes,Yes,Some,No,58.4,77.0,66.6,Low,Some,1,11.1,Medium,Low,High,High,Medium,UDMCs,11,17,1,11.0,Constituency 416,2,3,42.7,0.512,Low,23,12,Low,146002,5.9,49.8,14.4,35.8,No,78.1,8.4,Medium,96.2,42.3,61.5,26.9,25.4,70.7,51.1,No,39.8,No,Yes,No,No,Yes,5,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.74,22.5,26.3,51.2,23.4,65.3,74.8,Biomass/Wood,3.1,86.9,7.2,0.1,5.7,Bengali,Bengali (Standard),43.4,43.2,Low,3,0,21.3,12,Limited,83
Rangpur,Kurigram,Char Rajibpur,213.96,118000,552,11,Agriculture,61.7,50,16,3,8,70.3,1,2,5,35,66,80.7,299,31,258.4,55.7,35.9,71.7,3,7,69.9,35.3,Yes,Some,Yes,Yes,Some,No,59.4,71.5,50.9,Low,Some,0,13.2,Medium,Low,High,High,Medium,UDMCs,4,8,1,13.0,Constituency 417,1,2,32.8,0.498,Low,9,6,Medium,60814,4.8,52.6,20.5,26.9,No,95.0,9.2,Medium,104.1,42.8,59.7,34.7,28.9,67.8,55.8,No,37.8,Yes,No,No,No,Partial,4,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.55,14.6,41.7,43.7,27.7,59.9,73.2,Biomass/Wood,2.0,89.0,6.4,0.6,3.9,Bengali,Bengali (Standard),26.0,58.8,Low,1,0,20.6,12,Limited,19
Rangpur,Kurigram,Chilmari,241.8,178000,736,13,"Agriculture, Fishing",54.7,66,21,4,12,73.7,1,3,8,54,120,84.2,315,48,516.6,60.7,19.9,72.8,6,12,67.1,42.1,Yes,Some,Yes,Yes,Yes,No,69.1,62.4,60.7,Medium,Some,0,10.7,Medium,Low,High,High,Medium,UDMCs,5,9,0,,Constituency 418,1,2,35.5,0.527,Medium,15,8,Low,82694,5.0,49.1,7.5,43.4,No,81.8,7.3,Medium,96.2,46.2,61.4,32.3,31.2,71.8,50.3,No,20.4,Yes,Yes,No,No,Partial,3,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,5.08,28.9,28.9,42.2,42.1,56.6,71.8,Biomass/Wood,2.8,87.6,7.9,0.6,3.8,Bengali,Bengali (Standard),46.4,59.9,Low,1,0,14.5,4,Limited,48
Rangpur,Kurigram,Kurigram Sadar,335.94,448000,1334,35,"Trade, Agriculture",64.5,180,52,13,28,74.0,5,10,21,149,256,78.6,279,55,327.8,81.1,32.1,80.7,12,27,46.2,47.5,Yes,Some,Yes,Yes,Some,No,46.8,63.6,61.1,Medium,Yes,2,7.3,Medium,Low,High,High,Medium,Partial,32,14,1,15.0,Constituency 419,2,5,26.4,0.557,Low,39,16,Medium,229741,4.9,43.1,16.1,40.8,Some,72.7,7.8,Low,102.8,40.0,66.3,27.4,32.4,82.1,51.7,Yes,12.5,No,Yes,No,No,Yes,5,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.01,29.9,36.4,33.7,23.3,49.7,87.7,LPG/Biomass,2.3,89.0,11.4,0.7,0.0,Bengali,Bengali (Standard),28.3,53.1,Medium,5,12,46.1,83,Partial,111
Rangpur,Kurigram,Nageshwari,476.04,448000,941,16,Agriculture,63.8,152,60,12,32,72.2,6,10,21,167,295,82.4,303,55,455.9,54.9,33.3,77.8,14,24,59.8,40.4,Yes,Some,Yes,Yes,Some,No,64.6,66.6,58.9,Medium,Yes,2,10.4,Medium,Low,High,High,Medium,UDMCs,32,17,0,,Constituency 420,3,5,27.9,0.52,Medium,31,26,Medium,218817,7.9,50.7,14.0,35.3,No,70.7,10.2,Low,102.6,43.4,59.3,27.3,25.0,66.1,53.4,Partial,50.8,Yes,No,Yes,No,Yes,7,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.23,32.0,31.0,37.0,22.6,55.2,69.4,Biomass/Wood,3.6,90.7,13.3,0.6,0.0,"Bengali, Santal, Oraon","Bengali, Rajbangshi, Santhali",27.5,57.1,Low,7,11,9.4,57,Partial,125
Rangpur,Kurigram,Phulbari,238.05,218000,916,14,Agriculture,54.4,83,23,5,12,75.3,3,5,11,57,149,85.6,287,22,578.6,54.8,42.8,78.3,6,13,53.2,42.0,Yes,Some,Yes,Yes,Some,No,67.6,76.3,59.6,Medium,Some,1,11.9,Medium,Low,High,High,Medium,Partial,15,8,0,,Constituency 421,1,3,36.6,0.526,Low,13,10,Low,105164,4.1,46.7,18.6,34.7,No,73.7,10.1,Medium,101.4,47.0,61.0,29.1,30.7,60.9,51.1,No,30.6,Yes,No,No,No,Yes,5,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.12,24.4,38.4,37.2,24.2,49.7,82.2,Biomass/Wood,2.4,85.0,12.4,0.5,2.0,Bengali,Bengali (Standard),43.3,55.4,Low,2,0,26.5,24,Limited,46
Rangpur,Kurigram,Rajarhat,280.43,248000,884,14,Agriculture,57.6,92,34,5,17,74.9,3,5,11,85,152,78.1,301,54,609.8,60.3,33.0,77.6,8,13,62.4,50.1,Yes,Some,Yes,Yes,Some,No,60.5,57.4,59.5,Low,Some,0,8.8,Medium,Low,High,High,Medium,UDMCs,11,9,0,,Constituency 422,1,3,38.2,0.537,Medium,17,12,Low,127747,7.2,46.0,15.7,38.3,No,79.1,9.8,Medium,97.8,36.6,67.9,30.9,31.6,70.1,50.6,No,45.8,No,Yes,Yes,No,Yes,4,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.05,23.2,29.5,47.3,32.5,55.0,77.4,Biomass/Wood,3.4,85.9,13.0,0.9,0.1,Bengali,Bengali (Standard),43.0,63.1,Low,3,0,20.1,12,Limited,71
Rangpur,Kurigram,Raumari,350.15,248000,709,13,Agriculture,55.7,94,32,5,13,71.0,3,4,11,60,174,78.0,277,56,871.6,66.5,20.5,75.3,8,14,70.5,63.5,Yes,Some,Yes,Yes,Some,No,54.2,75.1,61.1,Medium,Some,1,10.1,Medium,Low,High,High,Medium,UDMCs,11,13,0,,Constituency 423,2,3,27.2,0.507,Low,18,10,Medium,123678,6.7,51.6,12.7,35.7,No,82.8,7.9,Medium,96.6,46.4,50.7,38.4,27.9,64.7,52.2,No,37.2,Yes,No,No,No,Yes,6,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.43,23.9,32.8,43.3,31.5,51.4,75.5,Biomass/Wood,4.0,86.4,12.5,1.0,0.1,"Bengali, Santal, Oraon","Bengali, Rajbangshi, Santhali",29.4,68.4,Low,3,0,20.1,0,Limited,47
Rangpur,Kurigram,Ulipur,519.97,448000,862,16,Agriculture,61.3,158,62,10,23,68.2,5,7,22,144,319,79.5,313,49,1235.0,61.1,34.8,81.1,12,34,52.3,43.8,Yes,Some,Yes,Yes,Some,No,72.8,68.5,67.1,Low,Some,2,7.6,Medium,Low,High,High,Medium,Partial,33,22,0,,Constituency 424,3,5,37.2,0.553,Medium,32,19,Low,226317,3.3,45.0,22.3,32.7,No,77.5,9.3,Low,95.7,43.2,57.5,36.8,28.4,77.2,51.0,Partial,29.2,Yes,Yes,No,No,Yes,9,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,5.02,13.1,40.9,46.0,38.5,51.7,68.4,Biomass/Wood,3.3,85.6,11.6,0.8,1.9,Bengali,Bengali (Standard),33.1,56.2,Low,4,6,16.6,32,Partial,85
Rangpur,Lalmonirhat,Aditmari,199.31,198000,994,14,Agriculture,62.7,83,22,5,11,72.5,2,3,9,70,155,85.1,314,24,233.0,60.9,29.4,77.9,7,15,57.2,39.6,Yes,Some,Yes,Yes,Some,No,63.2,60.3,67.1,Low,Some,0,5.6,Medium,Low,High,High,Medium,UDMCs,11,9,1,17.0,Constituency 425,1,2,34.9,0.536,Medium,12,10,Medium,92043,4.8,38.5,9.3,52.2,No,77.9,9.0,Low,96.0,42.0,49.2,28.0,44.5,68.4,48.8,No,25.1,No,Yes,No,No,Yes,3,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,5.06,24.1,38.1,37.8,32.9,47.5,74.4,Biomass/Wood,2.1,84.2,11.5,0.5,3.8,"Bengali, Santal, Oraon","Bengali, Rajbangshi, Santhali",26.3,48.5,Low,2,0,29.1,16,Limited,44
Rangpur,Lalmonirhat,Hatibandha,352.38,298000,846,14,Agriculture,63.0,124,34,7,23,71.8,4,5,14,86,186,78.5,273,29,570.4,65.2,29.9,70.8,10,19,45.9,48.0,Yes,Some,Yes,Yes,Some,No,50.7,65.9,57.5,Medium,Yes,1,7.1,Medium,Low,High,High,Medium,Partial,9,11,0,,Constituency 426,2,3,35.3,0.508,Medium,26,11,Low,154243,6.5,41.6,18.8,39.6,No,84.5,8.2,Medium,102.2,43.4,47.8,34.8,26.5,59.0,55.7,No,11.8,Yes,No,No,No,Yes,4,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.75,13.8,27.8,58.4,37.0,47.0,73.5,Biomass/Wood,3.3,87.7,11.7,0.6,0.0,"Bengali, Santal, Oraon","Bengali, Rajbangshi, Santhali",27.6,76.2,Low,4,0,21.9,33,Limited,52
Rangpur,Lalmonirhat,Kaliganj,260.18,248000,954,15,Agriculture,62.3,93,32,5,17,77.8,3,4,12,79,197,82.6,279,39,385.0,58.7,34.2,77.9,8,19,55.9,51.5,Yes,Some,Yes,Yes,Some,No,55.1,68.7,79.5,Low,Yes,0,6.2,Medium,Low,High,High,Medium,UDMCs,8,10,1,9.0,Constituency 427,1,3,35.1,0.527,Low,18,11,Low,118544,6.7,54.2,15.7,30.1,No,71.2,6.8,Medium,98.0,46.2,66.1,26.1,38.2,66.4,48.8,No,26.7,Yes,No,Yes,No,Yes,3,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.39,29.9,31.9,38.2,26.2,55.2,70.7,Biomass/Wood,2.0,82.5,9.5,0.5,7.5,"Bengali, Santal, Oraon","Bengali, Rajbangshi, Santhali",30.2,62.7,Low,3,0,25.8,12,Limited,45
Rangpur,Lalmonirhat,Lalmonirhat Sadar,314.28,348000,1107,32,"Trade, Agriculture",62.7,138,38,7,24,75.0,5,6,18,90,240,78.7,281,38,461.3,57.3,34.2,75.0,13,23,55.4,71.2,Yes,Some,Yes,Yes,Some,No,47.8,53.1,80.9,Low,Some,2,8.2,Medium,Low,High,High,Medium,UDMCs,23,12,1,9.0,Constituency 428,2,4,43.8,0.545,Low,31,16,Low,168255,3.5,38.5,21.2,40.3,Some,75.8,8.4,Medium,94.9,40.0,54.8,41.7,36.3,67.7,53.6,Yes,20.9,Yes,No,No,No,Yes,5,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.82,31.5,33.7,34.8,35.5,47.5,86.8,LPG/Biomass,2.2,86.1,12.1,0.6,1.1,Bengali,Bengali (Standard),37.3,48.3,Medium,5,6,31.3,91,Partial,89
Rangpur,Lalmonirhat,Patgram,515.16,348000,676,14,Agriculture,66.3,152,49,8,19,73.8,3,6,18,149,191,89.3,317,53,783.2,69.8,31.7,65.6,12,24,65.2,40.1,Yes,Some,Yes,Yes,Some,No,60.4,74.6,58.2,Low,Yes,1,11.1,Medium,Low,High,High,Medium,UDMCs,14,23,0,,Constituency 429,3,4,40.1,0.525,Medium,24,16,Low,175566,5.6,52.0,7.8,40.2,No,84.2,7.2,Low,97.0,43.9,60.7,33.4,39.4,70.0,51.4,No,35.6,Yes,Yes,Yes,No,Yes,7,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.85,27.9,27.2,44.9,35.2,44.9,74.1,Biomass/Wood,2.8,86.5,9.5,0.2,3.8,"Bengali, Santal, Oraon","Bengali, Rajbangshi, Santhali",26.7,50.2,Low,3,0,18.0,17,Limited,96
Rangpur,Nilphamari,Dimla,327.08,298000,911,15,Agriculture,63.8,127,32,6,22,75.6,3,6,14,102,215,79.1,282,36,577.0,54.3,40.6,77.8,8,19,58.6,72.4,Yes,Some,Yes,Yes,Some,No,53.1,83.2,56.5,Low,Some,1,7.2,Medium,Low,High,High,Medium,UDMCs,15,13,0,,Constituency 430,2,3,32.5,0.552,Medium,10,11,Medium,151593,4.1,50.1,18.5,31.4,No,80.1,10.2,Low,95.5,40.2,52.2,40.2,39.3,63.4,51.1,No,9.0,Yes,No,Yes,No,Partial,4,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.08,14.9,36.2,48.9,38.3,51.6,82.0,Biomass/Wood,3.9,92.7,9.9,0.1,0.0,Bengali,Bengali (Standard),26.1,41.2,Low,3,0,20.6,38,Limited,74
Rangpur,Nilphamari,Domar,256.47,248000,968,16,Agriculture,64.9,106,27,7,14,80.1,2,4,12,85,135,85.7,302,43,333.1,62.0,38.3,68.8,9,15,57.1,51.5,Yes,Some,Yes,Yes,Some,No,61.4,67.5,86.8,Low,Yes,1,6.2,Medium,Low,High,High,Medium,UDMCs,10,8,0,,Constituency 431,1,3,34.7,0.563,Medium,16,10,Medium,120498,8.1,49.5,11.1,39.4,No,76.0,9.8,Low,98.3,45.9,56.3,25.6,31.0,69.4,46.2,Partial,8.4,Yes,No,No,No,Yes,3,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.07,9.2,35.8,55.0,32.9,42.9,78.0,Biomass/Wood,2.7,90.8,12.5,0.6,0.0,Bengali,Bengali (Standard),23.6,70.5,Low,3,6,22.2,27,Partial,64
Rangpur,Nilphamari,Jaldhaka,279.48,248000,888,15,Agriculture,59.7,103,30,6,17,73.4,3,4,11,57,149,72.8,272,21,309.1,55.6,45.2,73.8,8,15,57.1,32.2,Yes,Some,Yes,Yes,Some,No,47.3,62.5,65.3,Low,Yes,0,12.7,Medium,Low,High,High,Medium,Partial,11,11,1,12.0,Constituency 432,1,3,35.4,0.587,Low,22,8,Low,120599,5.7,50.1,22.3,27.6,No,87.2,8.4,Medium,104.4,45.6,60.2,36.7,30.1,64.0,51.0,No,48.0,Yes,Yes,No,No,Partial,4,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.22,25.8,35.6,38.6,31.6,51.7,73.6,Biomass/Wood,2.2,92.9,8.5,0.3,0.0,Bengali,Bengali (Standard),33.8,69.6,Low,3,0,10.3,15,Limited,43
Rangpur,Nilphamari,Kishoreganj,242.36,218000,900,14,Agriculture,62.5,92,30,4,12,77.6,3,4,11,89,140,73.5,309,49,244.3,61.7,31.5,75.5,6,14,63.8,36.3,Yes,Some,Yes,Yes,Some,No,60.9,82.3,66.1,Low,Yes,1,7.8,Medium,Low,High,High,Medium,UDMCs,11,11,1,15.0,Constituency 433,1,3,36.0,0.493,Low,13,10,Low,101373,5.9,58.0,16.4,25.6,No,80.2,9.5,Low,104.0,46.2,61.6,32.6,40.8,70.7,53.4,No,33.7,No,No,No,No,Yes,4,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.74,17.6,27.3,55.1,30.4,38.8,78.2,Biomass/Wood,3.2,88.9,8.6,0.3,2.1,Bengali,Bengali (Standard),29.9,59.2,Low,2,0,25.9,22,Limited,43
Rangpur,Nilphamari,Nilphamari Sadar,387.79,448000,1155,38,"Trade, Agriculture",63.8,172,63,10,25,69.1,4,8,24,110,328,83.4,244,68,902.7,62.8,41.0,74.7,12,27,53.3,49.1,Yes,Some,Yes,Yes,Some,No,51.1,68.0,82.8,Low,Some,3,5.1,Medium,Low,High,High,Medium,UDMCs,24,16,1,13.0,Constituency 434,2,5,38.0,0.561,Medium,23,24,Low,219581,4.4,39.1,19.7,41.2,Some,73.6,6.2,Medium,94.4,31.3,59.5,33.0,39.6,74.4,49.9,Yes,60.0,No,No,No,No,Yes,7,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,3.8,32.9,38.9,28.2,35.8,49.9,79.6,LPG/Biomass,3.9,87.5,6.6,0.9,4.9,Bengali,Bengali (Standard),48.6,55.4,Medium,5,10,28.4,61,Partial,127
Rangpur,Nilphamari,Saidpur,133.17,398000,2989,68,"Industry, Trade",67.9,161,51,10,29,80.9,5,9,20,130,285,89.8,185,78,306.5,74.4,61.0,84.1,15,25,22.2,47.4,Yes,Some,Yes,Yes,Some,No,31.4,93.8,75.0,Medium,Some,1,7.8,Medium,Low,High,High,Medium,UDMCs,13,5,1,18.0,Constituency 435,1,4,23.8,0.582,Low,28,18,Medium,197199,4.5,23.8,42.1,34.1,Yes,63.4,4.4,Low,94.0,21.8,64.4,40.9,31.5,90.8,48.5,Yes,29.5,Yes,Yes,Yes,No,Yes,2,"Teesta, Dharla, Dudhkumar, Brahmaputra",Chittagong,4.81,52.5,29.6,17.9,17.6,63.3,88.6,Gas/LPG,2.4,88.3,11.1,1.0,0.0,Bengali,Bengali (Standard),55.3,57.1,High,4,11,56.9,51,Full,99
