Division,District,Thana / Police Station,Thana Type,Area (km²),Population,Density (/km²),Year Estd.,OC Rank,Annual FIRs,Annual GDs,Flood Risk,Officers,Constables,Vehicles,Outposts,Detection Rate (%),Lockup,Male Pop.,Female Pop.,Urban Pop. (%),Working Age Pop.,Literacy Rate (%),Avg. HH Size,Total Roads (km),Paved Road (%),Electricity (%),Internet Users (%),Mobile Banking (%),Bank Branches,Hospitals/Clinics,Primary Schools,Weekly Markets,4G Coverage,Total Crimes (annual),Murder Cases,Robbery Cases,Theft Cases,Narcotics Cases,GBV/VAW Cases,Human Trafficking Risk,Cyclone Risk,Drought Risk,EPZ Zone,Port/Ferry Terminal,Border/Land Port,Tourist Area,River Police,Ethnic Minority Area,Poverty Rate (%),Agriculture Workers (%),Industry Workers (%),Service Workers (%),Unemployment (%),E-Commerce Activity,Remittance Dependency
Rangpur,Thakurgaon,Thakurgaon Sadar,City,225,241305,1072,1882,Inspector,239,1107,Medium,54,145,8,2,56.6,1,116209,120361,70,142518,66.3,3.49,329.9,78.0,80.4,50.9,68.2,7,2,66,14,Full,691,6,21,255,14,9,Low,Low,High,No,No,No,No,No,No,29.0,20.8,40.3,38.9,5.3,High,Low
Rangpur,Thakurgaon,Baliadangi,Rural,337,130966,389,1930,Inspector,122,753,Medium,24,64,2,3,81.9,0,64511,61119,12,74251,55.7,4.45,221.6,43.4,54.8,18.8,68.3,2,1,40,6,Limited,207,4,4,96,10,5,Low,Low,High,No,No,No,No,No,No,25.1,52.9,8.8,38.3,4.7,Low,Low
Rangpur,Thakurgaon,Haripur,Rural,276,91571,332,1932,Inspector,111,383,Medium,26,56,2,3,58.5,0,55077,52327,12,66564,53.6,4.04,432.1,36.6,53.8,25.6,41.5,2,1,32,7,Limited,219,2,7,94,4,3,Medium,Low,High,No,No,No,No,No,No,29.9,52.6,14.8,32.6,4.4,Low,Low
Rangpur,Thakurgaon,Pirganj Tha,Rural,430,148716,346,1928,Inspector,245,836,Medium,29,81,3,4,53.1,0,79962,75700,12,90461,56.6,4.61,648.2,37.6,44.9,21.0,50.9,4,1,46,6,Limited,229,1,3,77,7,7,Low,Low,High,No,No,No,No,No,Yes,30.8,50.5,11.5,38.0,4.1,Low,Low
Rangpur,Thakurgaon,Ranisankail,Rural,389,137262,353,1930,Inspector,177,647,Medium,30,101,2,2,78.1,0,67583,67586,12,78959,63.8,4.58,345.8,43.0,52.8,27.8,61.3,4,1,37,8,Limited,326,5,14,114,8,6,Low,Low,High,No,No,No,No,No,Yes,48.6,39.1,16.9,44.0,6.0,Low,Low
Rangpur,Thakurgaon,Thakurgaon Model,City,15,41157,2744,2010,Sub-Inspector,54,200,Medium,8,24,1,0,47.6,1,18375,18209,70,23388,62.2,4.74,29.3,65.2,70.9,56.1,67.8,1,0,12,2,Full,134,1,1,66,3,1,Low,Low,High,No,No,No,No,No,No,26.8,17.3,38.2,44.5,3.7,High,Medium
Rangpur,Thakurgaon,Haripur Border,Border,15,11224,748,2008,Sub-Inspector,50,200,Medium,8,15,1,0,65.4,0,6039,5910,22,7878,62.2,4.4,23.3,42.8,61.2,34.1,60.8,0,0,3,1,Partial,39,0,0,11,0,0,High,Low,High,No,No,Yes,No,No,No,31.0,47.4,16.0,36.6,5.3,Low,Medium
Sylhet,Sylhet,Sylhet Kotwali,Metropolitan,22,410695,18668,1874,Additional SP,445,1852,High,101,306,12,0,87.5,1,230464,232142,90,288064,66.7,3.83,19.4,71.3,78.8,57.9,83.2,9,4,116,20,Full,2390,18,43,1065,38,17,Low,Low,Low,No,No,No,No,No,Yes,16.7,10.0,40.9,49.1,4.7,High,High
Sylhet,Sylhet,South Surma,Metropolitan,18,180444,10025,1980,Inspector,217,819,High,37,137,3,0,42.4,1,98524,96482,90,124706,64.1,4.71,14.9,76.2,76.2,76.8,69.8,7,2,52,11,Full,1001,2,15,314,20,7,Low,Low,Low,No,No,No,No,No,No,12.7,15.3,39.4,45.3,3.9,High,High
Sylhet,Sylhet,Sylhet Sadar,Sadar,45,237404,5276,1982,Inspector,327,1170,High,54,164,5,0,57.7,1,124412,121357,45,152256,62.3,4.84,64.7,55.1,75.3,29.9,55.7,7,2,52,13,Full,681,3,10,214,14,12,Low,Low,Low,No,No,No,No,No,No,18.9,33.8,18.2,48.0,6.0,Medium,High
Sylhet,Sylhet,Osmani Nagar,Industrial,35,139573,3988,2000,Inspector,196,693,High,25,93,2,0,75.1,0,77986,76618,55,91497,60.1,4.14,40.6,62.0,77.9,51.5,55.0,4,1,50,9,Full,458,2,10,168,12,5,Low,Low,Low,No,No,No,No,No,Yes,20.9,34.6,37.9,27.5,3.0,Medium,High
Sylhet,Sylhet,Sylhet Airport,Metropolitan,20,85404,4270,1980,Inspector,98,398,High,18,60,2,0,68.7,1,43996,42316,90,51680,66.4,4.06,26.6,76.6,79.8,65.6,75.8,3,1,24,5,Full,445,2,3,198,7,3,Low,Low,Low,No,No,No,No,No,Yes,5.0,15.4,39.0,45.6,6.2,High,High
Sylhet,Sylhet,Shah Paran,Metropolitan,15,113517,7568,2005,Inspector,108,665,High,30,70,4,0,70.5,1,63140,62661,90,76992,66.2,3.56,28.8,81.3,72.2,78.0,83.7,3,1,31,8,Full,546,4,7,269,9,5,Low,Low,Low,No,No,No,No,No,Yes,15.6,10.0,43.9,46.1,7.2,High,High
Sylhet,Sylhet,Jalalabad,Metropolitan,18,125843,6991,2008,Inspector,170,698,High,33,87,5,0,61.2,1,69955,67086,90,82147,59.5,4.1,18.7,77.3,92.6,67.3,80.3,2,1,31,5,Full,503,4,11,214,10,5,Low,Low,Low,No,No,No,No,No,Yes,14.8,12.9,42.4,44.7,5.3,High,High
Sylhet,Sylhet,Sylhet Industrial,Industrial,12,78362,6530,2010,Inspector,120,389,High,22,46,2,0,77.4,0,43551,43006,55,55184,55.5,4.36,12.5,59.2,65.9,46.0,63.5,2,0,22,5,Full,323,1,2,156,7,3,Low,Low,Low,No,No,No,No,No,Yes,10.7,27.9,31.8,40.3,4.3,Medium,High
Sylhet,Sylhet,Balaganj,Rural,286,163239,571,1928,Inspector,239,844,High,31,87,2,3,35.0,0,70949,72194,12,90457,54.7,3.9,443.0,45.0,55.4,11.2,65.1,5,1,40,10,Limited,217,3,15,74,15,6,Low,Low,Low,No,No,No,No,No,No,17.3,47.4,19.5,33.1,5.0,Low,High
Sylhet,Sylhet,Beani Bazar,Rural,244,142747,585,1930,Inspector,237,724,High,38,112,4,1,74.1,0,69068,71825,12,90891,53.1,4.09,335.4,38.5,51.3,18.8,59.7,3,1,40,9,Limited,278,3,6,133,6,6,Low,Low,Low,No,No,No,No,No,No,16.3,42.9,20.9,36.2,3.1,Low,High
Sylhet,Sylhet,Bishwanath,Industrial,253,164087,649,1928,Inspector,147,843,High,39,113,3,1,73.9,0,67731,67924,55,85824,57.7,4.04,219.0,61.2,66.3,63.7,77.5,4,1,41,7,Full,597,2,9,296,12,3,Low,Low,Low,No,No,No,No,No,No,5.0,28.2,31.5,40.3,5.3,Medium,High
Sylhet,Sylhet,Companiganj Syl,Rural,269,108105,402,1935,Inspector,168,625,High,18,63,2,3,60.1,0,53106,51239,12,67523,52.6,4.1,446.6,33.5,64.3,31.2,47.0,2,1,28,6,Limited,205,2,5,71,6,6,Medium,Low,Low,No,No,No,No,No,Yes,24.5,49.0,19.2,31.8,6.1,Low,High
Sylhet,Sylhet,Dakshin Surma,Industrial,195,164223,842,1930,Inspector,199,819,High,25,92,2,2,62.9,0,77834,80296,55,101965,64.7,4.22,218.2,65.0,72.2,41.3,72.7,4,1,44,7,Full,498,2,11,155,8,8,Low,Low,Low,No,No,No,No,No,Yes,18.3,40.9,35.1,24.0,4.2,Medium,High
Sylhet,Sylhet,Fenchuganj,Industrial,137,78469,573,1965,Inspector,90,392,High,22,63,2,1,78.3,0,45017,46492,55,54772,60.6,4.47,205.8,56.1,62.2,30.2,67.0,2,0,22,4,Full,275,2,3,103,5,4,Medium,Low,Low,No,No,No,No,No,Yes,14.9,29.1,28.4,42.5,5.1,Medium,High
Sylhet,Sylhet,Golapganj,Rural,335,148271,443,1928,Inspector,252,855,High,31,86,3,3,43.1,0,77474,74267,12,96498,61.8,5.1,649.6,36.5,53.9,42.9,66.5,5,1,42,7,Limited,258,1,6,102,8,8,Medium,Low,Low,No,No,No,No,No,No,21.7,41.8,11.6,46.6,2.1,Low,High
Sylhet,Sylhet,Gowainghat,Rural,562,99869,178,1932,Inspector,130,453,High,29,85,3,7,66.0,0,47690,49049,12,63310,55.0,3.75,859.5,39.2,54.0,23.4,60.4,2,1,25,5,Limited,231,4,10,91,4,2,Low,Low,Low,No,No,No,No,No,Yes,24.9,46.9,17.8,35.3,4.0,Low,High
Sylhet,Sylhet,Jaintiapur,Rural,480,107266,223,1935,Inspector,99,631,High,29,76,2,5,78.8,0,45133,46182,12,53782,56.6,5.13,934.2,49.7,57.7,24.4,46.3,2,1,24,5,Limited,229,1,7,97,6,2,Medium,Low,Low,No,No,No,No,No,Yes,22.3,49.5,18.3,32.2,2.4,Low,High
Sylhet,Sylhet,Kanaighat,Border,416,114161,274,1930,Inspector,147,484,High,36,95,4,3,63.3,0,62044,62696,22,81951,63.1,4.92,321.2,46.2,62.6,20.7,56.1,4,1,34,6,Partial,456,2,10,195,5,3,High,Low,Low,No,No,Yes,No,No,Yes,23.4,43.6,17.6,38.8,4.6,Low,High
Sylhet,Sylhet,Zakiganj,Border,294,125355,426,1930,Inspector,169,713,High,24,85,2,2,43.5,0,59364,60568,22,75577,52.6,3.96,191.3,50.0,50.4,15.9,62.8,3,1,31,8,Partial,532,1,5,195,5,5,High,Low,Low,No,No,Yes,No,No,No,20.8,49.6,18.5,31.9,5.9,Low,High
Sylhet,Sylhet,Zakiganj Border,Border,12,13067,1089,2000,Sub-Inspector,50,200,High,8,15,1,0,64.0,0,7212,6966,22,9010,59.5,4.14,19.8,39.4,62.7,32.4,71.5,0,0,4,1,Partial,52,0,0,22,0,0,High,Low,Low,No,No,Yes,No,No,No,13.3,31.8,14.7,53.5,5.7,Low,High
Sylhet,Sylhet,Kanaighat Border,Border,15,11914,794,2005,Sub-Inspector,50,200,High,8,15,1,0,61.9,0,6017,5858,22,7681,50.5,3.89,29.1,41.7,57.4,25.0,54.5,0,0,3,1,Partial,48,0,0,18,0,0,High,Low,Low,No,No,Yes,No,No,Yes,16.7,34.3,20.0,45.7,4.7,Low,High
Sylhet,Sylhet,Gowainghat Stone,Rural,25,16679,667,2008,Sub-Inspector,50,200,High,8,15,1,0,85.6,0,8559,8391,12,11029,48.3,4.94,18.4,22.6,63.8,20.4,53.0,0,0,5,1,Limited,32,0,0,13,0,1,Low,Low,Low,No,No,No,No,No,No,27.6,50.1,11.5,38.4,4.7,Low,High
Sylhet,Sylhet,Fenchuganj Gas,Industrial,10,12897,1290,2010,Sub-Inspector,50,200,High,8,15,1,0,49.0,0,6024,6192,55,7210,59.5,3.74,15.2,45.1,69.8,46.2,71.9,0,0,3,1,Full,33,0,0,15,1,0,Medium,Low,Low,No,No,No,No,No,No,25.0,24.3,26.0,49.7,4.5,Medium,High
Sylhet,Habiganj,Habiganj Sadar,City,228,203307,892,1882,Inspector,193,870,High,52,165,5,3,56.3,1,120278,124281,70,153162,70.0,4.29,327.2,65.0,76.4,29.8,91.1,8,2,66,10,Full,935,2,6,358,23,7,Medium,Low,Low,No,No,No,No,No,Yes,13.0,20.1,38.0,41.9,4.8,High,High
Sylhet,Habiganj,Ajmiriganj,River,190,73619,387,1935,Inspector,82,376,High,17,40,2,2,76.9,0,39937,38383,14,51098,59.2,4.57,196.4,39.6,61.6,21.7,61.3,2,1,20,4,Limited,102,0,6,39,4,1,Low,Low,Low,No,No,No,No,Yes,No,28.8,43.2,22.3,34.5,5.1,Low,High
Sylhet,Habiganj,Bahubal,Rural,264,93918,356,1932,Inspector,106,558,High,29,72,3,2,54.6,0,49978,49258,12,57768,57.2,4.68,241.8,47.9,55.2,31.3,45.4,2,1,25,6,Limited,204,3,5,66,4,4,Medium,Low,Low,No,No,No,No,No,Yes,25.0,46.5,10.5,43.0,4.7,Low,High
Sylhet,Habiganj,Baniachong,Rural,483,201900,418,1928,Inspector,267,832,High,37,105,5,6,61.1,0,90994,91367,12,111591,60.0,4.83,762.0,37.3,52.5,29.4,53.9,5,1,41,11,Limited,296,7,8,106,7,4,Low,Low,Low,No,No,No,No,No,No,25.4,62.3,12.8,24.9,5.3,Low,High
Sylhet,Habiganj,Chunarughat,Tea,419,126384,302,1928,Inspector,197,699,High,24,92,3,3,80.5,0,62851,60563,16,79694,60.3,5.06,689.4,32.6,64.3,12.8,72.0,4,1,36,9,Partial,228,1,11,90,4,4,Low,Low,Low,No,No,No,Yes,No,No,22.3,37.6,19.3,43.1,4.6,Low,High
Sylhet,Habiganj,Lakhai,Rural,209,88278,422,1938,Inspector,84,525,High,16,57,2,2,35.0,0,37511,38425,12,49793,60.2,4.57,308.0,41.9,61.8,26.8,64.5,1,0,21,3,Limited,112,2,3,55,4,2,Low,Low,Low,No,No,No,No,No,Yes,19.9,48.5,18.1,33.4,6.6,Low,High
Sylhet,Habiganj,Madhabpur,Tea,319,135774,426,1930,Inspector,222,724,High,32,93,4,3,56.0,0,62190,60077,16,78623,53.9,5.1,652.7,36.1,59.8,34.5,63.4,2,1,32,8,Partial,164,1,9,77,4,2,Low,Low,Low,No,No,No,Yes,No,Yes,31.5,43.8,16.8,39.4,5.8,Low,High
Sylhet,Habiganj,Nabiganj,Rural,457,153755,336,1928,Inspector,227,901,High,40,92,5,5,43.4,0,71444,72104,12,91329,50.2,4.26,968.2,42.9,58.3,32.7,59.3,3,1,43,7,Limited,319,3,13,157,14,6,Medium,Low,Low,No,No,No,No,No,Yes,29.6,41.9,23.5,34.6,6.8,Low,High
Sylhet,Habiganj,Shaistaganj,Industrial,65,71598,1102,2000,Sub-Inspector,83,290,High,13,47,1,0,55.2,0,36680,34073,55,42705,58.3,4.84,57.3,57.7,72.9,53.1,82.8,1,0,20,3,Full,208,1,4,87,6,1,Medium,Low,Low,No,No,No,No,No,Yes,25.5,35.9,29.9,34.2,4.6,Medium,High
Sylhet,Habiganj,Habiganj Model,City,15,37482,2499,2010,Sub-Inspector,50,200,High,10,25,1,0,35.3,1,20696,19466,70,25725,62.8,3.7,32.2,61.8,89.8,62.4,80.3,1,0,12,2,Full,174,0,1,59,1,1,Medium,Low,Low,No,No,No,No,No,No,6.3,19.7,41.3,39.0,4.5,High,High
Sylhet,Habiganj,Chunarughat Tea,Tea,18,16474,915,2008,Sub-Inspector,50,200,High,8,15,1,0,76.4,0,8618,8598,16,10279,53.8,4.62,14.1,37.8,55.7,25.4,71.2,0,0,5,1,Partial,21,0,0,8,1,0,Low,Low,Low,No,No,No,Yes,No,Yes,21.9,43.1,27.3,29.6,4.3,Low,High
Sylhet,Habiganj,Ajmiriganj Ferry,River,10,10018,1002,2012,Sub-Inspector,50,200,High,8,15,1,0,65.6,0,4988,5007,14,6366,56.2,4.4,16.3,51.6,62.3,14.2,65.2,0,0,3,1,Limited,20,0,0,8,0,0,Medium,Low,Low,No,Yes,No,No,Yes,Yes,23.7,39.1,15.9,45.0,5.1,Low,High
Sylhet,Moulvibazar,Moulvibazar Sadar,City,212,183647,866,1882,Inspector,250,805,High,38,125,4,2,35.0,1,81393,82569,70,98975,63.7,4.38,422.3,51.8,67.8,47.1,68.8,4,2,56,8,Full,625,5,7,251,9,6,Medium,Low,Low,No,No,No,No,No,Yes,17.0,27.2,38.9,33.9,5.5,High,High
Sylhet,Moulvibazar,Barlekha,Tea,418,108104,259,1928,Inspector,101,573,High,18,63,1,2,49.8,0,48185,46810,16,61279,56.3,4.26,491.0,45.7,55.6,26.8,63.5,3,1,24,4,Partial,135,2,3,42,8,5,Medium,Low,Low,No,No,No,Yes,No,No,22.9,45.4,18.6,36.0,5.4,Low,High
Sylhet,Moulvibazar,Juri,Tea,261,69648,267,1935,Inspector,92,403,High,12,53,1,1,65.2,0,39126,37919,16,46615,52.9,5.05,381.5,35.4,62.1,28.9,55.8,2,0,19,5,Partial,102,1,6,45,4,1,Low,Low,Low,No,No,No,Yes,No,Yes,21.9,47.1,17.2,35.7,5.2,Low,High
Sylhet,Moulvibazar,Kamalganj,Tea,365,99839,274,1930,Inspector,116,492,High,26,52,3,3,58.6,0,50008,48445,16,64313,61.7,4.89,699.0,38.3,56.3,34.5,63.8,3,1,24,4,Partial,181,1,4,70,3,3,Low,Low,Low,No,No,No,Yes,No,Yes,15.4,40.0,23.0,37.0,5.6,Low,High
Sylhet,Moulvibazar,Kulaura,Tea,470,140756,299,1928,Inspector,207,746,High,35,116,3,4,54.3,0,71783,70712,16,90023,59.5,4.91,406.6,34.0,55.6,31.2,56.1,2,1,43,8,Partial,292,5,8,111,9,6,Low,Low,Low,No,No,No,Yes,No,No,26.8,50.2,11.8,38.0,5.1,Low,High
Sylhet,Moulvibazar,Rajnagar,Tea,276,77686,281,1938,Inspector,128,379,High,13,43,2,3,66.2,0,39628,39451,16,46748,56.9,3.95,531.4,29.9,37.4,23.8,59.6,2,1,22,3,Partial,137,1,7,59,2,4,Medium,Low,Low,No,No,No,Yes,No,No,13.8,45.6,14.8,39.6,2.4,Low,High
Sylhet,Moulvibazar,Sreemangal,Tea,430,96530,224,1928,Inspector,116,539,High,22,80,2,5,44.3,0,49195,47332,16,62502,54.7,4.29,614.4,34.5,53.9,40.5,66.8,3,1,31,7,Partial,192,2,5,81,8,4,Low,Low,Low,No,No,No,Yes,No,Yes,24.1,42.1,25.4,32.5,2.4,Low,High
Sylhet,Moulvibazar,Moulvibazar Model,City,15,42689,2846,2010,Sub-Inspector,50,247,High,8,28,1,0,50.2,1,21229,21434,70,27441,58.0,4.17,13.1,74.7,73.9,61.1,69.0,1,0,12,2,Full,107,1,1,34,3,1,Low,Low,Low,No,No,No,No,No,No,9.7,15.8,38.4,45.8,4.4,High,High
Sylhet,Moulvibazar,Sreemangal Tourism,Tourism,22,19025,865,2010,Sub-Inspector,50,200,High,8,15,1,0,58.0,0,9915,10253,35,12330,58.0,3.93,43.6,56.1,74.9,36.7,46.8,0,0,5,1,Partial,67,0,0,20,1,1,Medium,Low,Low,No,No,No,Yes,No,No,25.1,48.6,20.0,31.4,6.4,Medium,High
Sylhet,Moulvibazar,Kulaura Railway,Tea,10,11381,1138,2008,Sub-Inspector,50,200,High,8,15,1,0,68.6,0,5499,5702,16,6866,58.0,3.83,7.7,41.2,61.1,24.2,53.1,0,0,3,1,Partial,22,0,0,10,0,0,Low,Low,Low,No,No,No,Yes,No,No,22.4,59.6,20.0,20.4,7.0,Low,High
Sylhet,Moulvibazar,Barlekha Tea,Tea,15,13791,919,2012,Sub-Inspector,50,200,High,8,15,1,0,74.1,0,7049,6936,16,9214,56.6,4.43,29.2,58.4,46.9,31.4,48.6,0,0,4,1,Partial,24,0,1,7,0,0,Low,Low,Low,No,No,No,Yes,No,No,21.6,45.3,12.3,42.4,4.6,Low,High
Sylhet,Moulvibazar,Kamalganj Tea,Tea,12,10824,902,2015,Sub-Inspector,50,200,High,8,15,1,0,69.8,0,5645,5710,16,6685,57.4,3.86,16.5,25.0,53.4,38.7,55.0,0,0,3,1,Partial,22,0,1,10,0,0,Medium,Low,Low,No,No,No,Yes,No,Yes,27.4,57.8,13.5,28.7,6.5,Low,High
Sylhet,Sunamganj,Sunamganj Sadar,City,192,163604,852,1882,Inspector,277,767,High,38,100,4,1,66.3,1,88788,90625,70,109330,65.2,3.49,246.9,58.3,81.4,60.0,63.9,3,1,46,10,Full,662,3,11,288,13,10,Low,Low,Low,No,No,No,No,No,No,5.0,30.2,41.7,28.1,7.5,High,High
Sylhet,Sunamganj,Bishwamvarpur,River,195,74081,380,1935,Inspector,79,405,High,18,37,1,1,77.8,0,36964,35015,14,46544,59.3,3.95,319.7,38.1,50.9,36.8,54.4,2,0,23,4,Limited,107,0,2,38,7,1,Medium,Low,Low,No,No,No,No,Yes,Yes,12.2,41.1,13.6,45.3,4.7,Low,High
Sylhet,Sunamganj,Chhatak,Industrial,275,144285,525,1928,Inspector,232,796,High,43,129,4,3,59.3,0,79933,82433,55,100321,60.6,3.72,188.0,78.8,68.6,49.5,85.8,4,1,37,10,Full,456,2,11,216,5,6,Medium,Low,Low,No,No,No,No,No,Yes,21.9,29.1,23.4,47.5,7.1,Medium,High
Sylhet,Sunamganj,Derai,River,368,102839,279,1930,Inspector,168,426,High,27,75,3,4,58.9,0,51431,48817,14,65514,51.0,3.88,353.2,41.1,60.2,8.0,58.3,2,1,28,6,Limited,241,3,5,79,7,6,Medium,Low,Low,No,No,No,No,Yes,No,22.7,61.8,13.1,25.1,5.4,Low,High
Sylhet,Sunamganj,Dharampasha,River,458,104170,227,1932,Inspector,116,511,High,22,83,3,6,68.4,0,48603,50024,14,57970,52.2,4.81,990.0,37.6,58.3,33.2,54.6,2,1,24,4,Limited,131,3,8,63,8,1,Low,Low,Low,No,No,No,No,Yes,Yes,33.0,62.1,13.4,24.5,4.1,Low,High
Sylhet,Sunamganj,Dowarabazar,Border,304,67289,221,1938,Inspector,70,302,High,18,61,2,2,92.0,0,37640,35482,22,46214,56.9,4.61,597.1,40.9,49.8,32.3,59.4,2,1,19,3,Partial,215,1,6,67,3,3,High,Low,Low,No,No,Yes,No,No,Yes,20.8,37.6,9.7,52.7,5.2,Low,High
Sylhet,Sunamganj,Jagannathpur,Rural,345,116754,338,1930,Inspector,169,472,High,32,77,2,2,68.0,0,57011,57372,12,72228,51.7,5.01,533.2,41.5,55.8,18.3,55.0,4,1,37,6,Limited,202,1,11,73,5,1,Low,Low,Low,No,No,No,No,No,No,33.0,46.1,10.5,43.4,5.2,Low,High
Sylhet,Sunamganj,Jamalganj,River,270,75964,281,1935,Inspector,113,355,High,20,46,2,3,75.3,0,34170,35299,14,40762,56.5,4.52,592.6,45.9,53.7,23.9,76.7,2,0,17,4,Limited,148,2,3,46,7,2,Medium,Low,Low,No,No,No,No,Yes,Yes,22.2,57.3,17.8,24.9,5.7,Low,High
Sylhet,Sunamganj,Sulla,River,387,80008,207,1940,Inspector,103,428,High,16,38,1,4,72.0,0,37026,34638,14,41635,59.2,3.84,833.8,42.0,58.7,28.7,52.0,2,0,18,3,Limited,145,2,4,62,4,3,Low,Low,Low,No,No,No,No,Yes,Yes,27.1,48.3,16.4,35.3,5.4,Low,High
Sylhet,Sunamganj,Tahirpur,River,290,98658,340,1932,Inspector,160,509,High,20,57,2,3,68.8,0,47715,46213,14,55795,56.8,3.98,551.1,34.3,59.7,10.6,60.2,2,1,27,5,Limited,193,2,2,61,3,2,Low,Low,Low,No,No,No,No,Yes,No,32.5,53.6,25.8,20.6,4.3,Low,High
Sylhet,Sunamganj,Sunamganj Model,City,15,36105,2407,2010,Sub-Inspector,50,212,High,10,25,1,0,71.2,1,19037,17905,70,24071,63.2,4.78,28.7,67.5,74.4,50.7,78.9,0,0,11,2,Full,176,0,3,82,3,0,Low,Low,Low,No,No,No,No,No,Yes,8.9,34.9,32.9,32.2,5.9,High,High
Sylhet,Sunamganj,Chhatak Cement,Industrial,12,21633,1803,2005,Sub-Inspector,50,200,High,8,15,1,0,67.7,0,10953,10425,55,13136,58.2,4.31,16.1,65.4,74.0,39.6,71.8,0,0,5,1,Full,52,0,1,24,0,0,Medium,Low,Low,No,No,No,No,No,No,16.4,34.6,26.1,39.3,5.0,Medium,High
Sylhet,Sunamganj,Dowarabazar Border,Border,15,9077,605,2008,Sub-Inspector,50,200,High,8,15,1,0,63.2,0,5038,5142,22,6416,54.3,4.23,16.9,54.2,53.7,41.0,59.2,0,0,3,1,Partial,35,0,0,14,0,0,High,Low,Low,No,No,Yes,No,No,Yes,21.7,38.3,12.8,48.9,3.2,Low,High
Sylhet,Sunamganj,Sulla Haor,River,20,12967,648,2010,Sub-Inspector,50,200,High,8,15,1,0,58.0,0,6361,6360,14,7558,55.8,3.95,27.3,34.5,44.1,8.1,50.5,0,0,4,1,Limited,25,0,1,7,0,0,Low,Low,Low,No,No,No,No,Yes,No,16.8,43.2,14.7,42.1,4.7,Low,High
Sylhet,Sunamganj,Dharampasha Haor,River,18,13095,728,2012,Sub-Inspector,50,200,High,8,15,1,0,44.1,0,6052,5985,14,7132,62.0,4.73,14.8,27.7,48.1,30.9,47.7,0,0,3,1,Limited,20,0,0,8,0,0,Low,Low,Low,No,No,No,No,Yes,Yes,24.5,45.9,12.4,41.7,4.8,Low,High
Barisal,Barguna,Bakkhali,Coastal,195,40544,208,2010,Sub-Inspector,50,200,Very High,9,23,1,1,37.8,0,18885,18251,18,24429,61.5,4.68,282.6,43.9,59.2,24.4,53.1,0,0,10,2,Partial,94,1,3,39,2,2,High,Very High,Low,No,No,No,No,No,No,25.6,51.7,21.3,27.0,5.7,Low,Low
Barisal,Bhola,Bhola Industrial,Industrial,18,26454,1470,2016,Sub-Inspector,50,200,Very High,8,15,1,0,68.2,0,12408,11497,55,13975,67.1,4.76,32.7,49.2,73.4,36.0,78.6,0,0,6,1,Full,83,0,1,33,1,0,Medium,Very High,Low,No,No,No,No,No,No,26.8,34.0,18.9,47.1,6.0,Medium,Low
Barisal,Patuakhali,Patuakhali River,River,85,23218,273,2018,Sub-Inspector,50,200,Very High,8,15,1,0,70.9,0,12239,11573,14,14176,61.9,5.08,135.5,41.7,53.5,18.3,53.8,0,0,6,1,Limited,39,0,2,13,1,0,Medium,Very High,Low,No,No,No,No,Yes,No,27.7,50.1,10.9,39.0,4.8,Low,Low
Chittagong,Noakhali,Begumganj North,Rural,145,68661,474,2012,Sub-Inspector,63,360,High,13,55,1,1,61.5,0,31712,31153,12,37766,71.2,4.96,228.0,36.2,58.3,28.7,50.2,1,0,20,4,Limited,123,2,3,38,2,2,Medium,High,Low,No,No,No,No,No,No,26.1,49.6,24.0,26.4,5.8,Low,Medium
Dhaka,Dhaka,Demra South,Metropolitan,8,162378,20297,2015,Inspector,209,931,Medium,34,118,3,0,50.1,1,69129,67619,90,81861,90.0,3.48,14.2,75.6,84.7,51.9,65.3,3,1,42,9,Full,744,2,8,255,9,7,Medium,Low,Low,No,No,No,No,No,No,5.0,10.4,39.9,49.7,5.6,High,Low
Dhaka,Dhaka,Jatrabari South,Metropolitan,6,120613,20102,2016,Inspector,136,533,Medium,35,112,4,0,42.3,1,60854,58013,90,77754,91.7,4.05,11.5,87.0,83.9,61.3,95.1,3,1,32,5,Full,686,3,9,337,13,3,Medium,Low,Low,No,No,No,No,No,No,5.0,10.0,40.5,49.5,3.2,High,Medium
Dhaka,Dhaka,Mugda,Metropolitan,5,128995,25799,2018,Inspector,133,666,Medium,23,87,2,0,44.2,1,69447,67663,90,88765,88.8,4.63,9.7,69.5,87.3,64.8,84.2,2,1,34,7,Full,679,4,9,221,8,3,Medium,Low,Low,No,No,No,No,No,Yes,5.0,21.8,49.5,28.7,3.8,High,Medium
Dhaka,Dhaka,Rayer Bazar,Metropolitan,4,112852,28213,2019,Inspector,185,542,Medium,23,77,3,0,75.4,1,62279,58928,90,72839,91.8,4.36,4.6,88.2,87.4,68.3,66.5,3,1,39,6,Full,406,3,8,191,5,6,Medium,Low,Low,No,No,No,No,No,No,5.0,10.0,45.4,44.6,4.4,High,Low
Dhaka,Dhaka,Hazaribagh Model,Metropolitan,3,97727,32576,2020,Inspector,135,500,Medium,21,73,2,0,77.9,1,51066,47902,90,57860,92.0,4.06,6.2,79.0,71.9,59.5,88.0,2,0,25,4,Full,416,2,4,133,4,3,Low,Low,Low,No,No,No,No,No,No,5.0,15.5,35.0,49.5,3.0,High,Low
